60,250,50,2293,69,1420
60,250,50,2531,57,1096
60,250,50,2323,49,1425
360,250,50,2430,29,1820
360,250,50,2306,28,1601
360,250,50,1852,24,1287
360,250,50,2236,27,1588
360,250,50,2695,25,1868
360,250,50,1963,24,1309
360,250,50,2378,26,1614
360,250,50,2148,28,1522
360,250,50,1850,18,1371
360,250,50,2442,22,1629
720,250,50,2114,19,1545
720,250,50,2811,23,2276
720,250,50,2052,20,1511
720,250,50,2796,24,2058
720,250,50,3013,21,2494
720,250,50,2294,22,1634
720,250,50,2302,26,1662
720,250,50,1959,24,1423
720,250,50,2444,19,1940
720,250,50,2567,30,1821
1440,250,50,2282,14,1849
1440,250,50,2528,17,2003
1440,250,50,2684,21,2113
1440,250,50,2096,17,1696
1440,250,50,2007,16,1618
1440,250,50,2831,23,2242
1440,250,50,2291,18,1581
1440,250,50,2068,20,1627
1440,250,50,2700,21,1899
1440,250,50,2385,23,1755
2880,250,50,2269,15,1853
2880,250,50,2515,26,1560
2880,250,50,2220,16,1658
2880,250,50,2409,18,1677
2880,250,50,2171,21,1536
2880,250,50,3198,19,2403
2880,250,50,2598,17,1864
2880,250,50,2461,19,1944
2880,250,50,1918,21,1537
2880,250,50,2327,23,1775
60,500,50,2277,33,1757
60,500,50,1982,33,1505
60,500,50,2365,41,1549
60,500,50,2592,22,2125
60,500,50,2540,36,1961
60,500,50,2115,33,1613
60,500,50,2428,57,1633
60,500,50,2624,34,2042
60,500,50,2276,27,1792
60,500,50,2615,42,2030
360,500,50,2545,14,2160
360,500,50,2219,13,1922
360,500,50,2385,14,2043
360,500,50,2621,17,2150
360,500,50,2489,12,2185
360,500,50,2717,13,2348
360,500,50,2163,13,1909
360,500,50,2281,15,1950
360,500,50,2543,11,2332
360,500,50,2454,16,2134
720,500,50,2493,12,2243
720,500,50,2474,16,2084
720,500,50,2277,13,2002
720,500,50,2629,11,2283
720,500,50,2804,12,2436
720,500,50,2358,17,1861
720,500,50,2517,9,2278
720,500,50,2074,11,1830
720,500,50,2697,10,2416
720,500,50,2214,8,2048
1440,500,50,1998,13,1663
1440,500,50,2116,10,1750
1440,500,50,2258,10,1914
1440,500,50,2258,10,2039
1440,500,50,2235,12,2002
1440,500,50,2393,11,2134
1440,500,50,2696,16,2154
1440,500,50,2876,13,2478
1440,500,50,2494,11,2253
1440,500,50,3019,12,2685
2880,500,50,2436,11,2150
2880,500,50,2960,11,2649
2880,500,50,2690,11,2366
2880,500,50,2888,12,2616
2880,500,50,2338,12,2169
2880,500,50,2139,10,1958
2880,500,50,2408,12,2193
2880,500,50,2262,12,1978
2880,500,50,2433,14,2137
2880,500,50,2581,14,2180
60,50,50,2250,96,515
60,50,50,2367,89,510
60,50,50,3016,107,563
60,50,50,2251,86,376
60,50,50,2617,93,329
60,50,50,2374,110,292
60,50,50,2320,99,374
60,50,50,2934,89,437
60,50,50,2163,87,541
60,50,50,2288,103,228
360,50,50,2415,45,961
360,50,50,2275,57,752
360,50,50,2020,56,624
360,50,50,2746,50,1065
360,50,50,2341,62,321
360,50,50,2206,54,551
360,50,50,2246,61,616
360,50,50,2369,55,677
360,50,50,2853,82,834
360,50,50,2710,58,686
720,50,50,3015,49,1018
720,50,50,2190,51,495
720,50,50,2401,51,1014
720,50,50,2581,45,1025
720,50,50,1945,50,486
720,50,50,2423,54,704
720,50,50,2209,51,740
720,50,50,2206,43,800
720,50,50,2133,60,762
720,50,50,2923,57,988
1440,50,50,2975,53,1200
1440,50,50,2143,43,889
1440,50,50,2073,53,747
1440,50,50,2150,47,935
1440,50,50,2416,50,666
1440,50,50,2308,49,676
1440,50,50,2254,48,786
1440,50,50,2255,53,517
1440,50,50,1992,46,669
1440,50,50,1835,45,825
2880,50,50,2374,49,1002
2880,50,50,2333,47,923
2880,50,50,2038,46,726
2880,50,50,2909,52,1451
2880,50,50,2664,50,1294
2880,50,50,2531,56,1016
2880,50,50,2021,49,560
2880,50,50,1867,45,685
2880,50,50,2387,48,1166
2880,50,50,2194,54,932
60,100,50,2287,84,447
60,100,50,2614,66,871
60,100,50,2257,76,753
60,100,50,2085,76,528
60,100,50,2362,70,665
60,100,50,2243,66,637
60,100,50,2848,88,849
60,100,50,2427,74,849
60,100,50,2145,83,461
60,100,50,2471,89,809
360,100,50,2194,37,1122
360,100,50,2174,53,900
360,100,50,2075,42,829
360,100,50,2259,36,1067
360,100,50,2203,46,802
360,100,50,1753,38,583
360,100,50,2223,40,810
360,100,50,2232,46,577
360,100,50,2294,42,1075
360,100,50,2860,48,1325
720,100,50,2324,37,1333
720,100,50,2055,32,1085
720,100,50,2388,41,881
720,100,50,2629,35,1365
720,100,50,2233,33,1181
720,100,50,2371,36,1314
720,100,50,2345,34,1217
720,100,50,2349,41,1062
720,100,50,2672,39,1577
720,100,50,2688,42,1224
1440,100,50,2377,35,1389
1440,100,50,1891,31,1113
1440,100,50,2417,34,1645
1440,100,50,2591,32,1528
1440,100,50,1892,32,1047
1440,100,50,2440,35,1525
1440,100,50,2274,30,1461
1440,100,50,2663,40,1639
1440,100,50,2334,29,1611
1440,100,50,2276,29,1350
2880,100,50,2648,35,1516
2880,100,50,2418,39,1158
2880,100,50,2039,34,976
2880,100,50,2295,33,1283
2880,100,50,2495,33,1294
2880,100,50,2387,37,1111
2880,100,50,2680,33,1424
2880,100,50,2245,35,1051
2880,100,50,2879,31,1713
2880,100,50,2263,37,1016
60,250,50,2356,49,1312
60,250,50,2430,50,1330
60,250,50,2352,51,1308
60,250,50,2879,63,1397
60,250,50,2706,49,1469
60,250,50,2284,65,1142
60,250,50,1859,46,997
60,250,50,2218,57,1100
60,250,50,2256,62,1190
60,250,50,1979,46,1159
360,250,50,2323,30,1511
360,250,50,2182,25,1473
360,250,50,2533,25,1670
360,250,50,2150,24,1643
360,250,50,2325,21,1759
360,250,50,2760,24,1916
360,250,50,1760,32,962
360,250,50,2614,26,1729
360,250,50,2897,23,1820
360,250,50,2223,22,1588
720,250,50,2327,21,1792
720,250,50,1940,19,1470
720,250,50,2592,24,1725
720,250,50,2519,19,1937
720,250,50,2417,20,1940
720,250,50,2179,16,1815
720,250,50,3181,17,2534
720,250,50,2401,18,1893
720,250,50,2627,19,1877
720,250,50,2070,25,1394
1440,250,50,2865,20,2324
1440,250,50,2501,21,1775
1440,250,50,2374,22,1744
1440,250,50,2183,20,1657
1440,250,50,2196,18,1763
1440,250,50,2097,21,1360
1440,250,50,2696,21,2004
1440,250,50,2259,17,1832
1440,250,50,2474,25,1655
1440,250,50,1959,19,1386
2880,250,50,2720,21,2115
2880,250,50,1976,15,1452
2880,250,50,2009,23,1406
2880,250,50,2086,13,1621
2880,250,50,2520,18,2093
2880,250,50,2660,21,1978
2880,250,50,2765,21,2230
2880,250,50,2295,15,1704
2880,250,50,2499,18,1837
2880,250,50,2664,23,1969
60,500,50,3221,28,2298
60,500,50,2003,21,1492
60,500,50,1941,32,1365
60,500,50,2138,26,1813
60,500,50,2539,30,2071
60,500,50,2591,33,2115
60,500,50,2458,38,1776
60,500,50,2056,48,1512
60,500,50,2672,24,2179
60,500,50,2393,50,1694
360,500,50,2363,11,1996
360,500,50,2192,16,1963
360,500,50,2243,12,1965
360,500,50,2375,13,2122
360,500,50,2219,12,1825
360,500,50,3177,16,2786
360,500,50,2113,12,1924
360,500,50,2528,14,2061
360,500,50,2306,13,1994
360,500,50,2728,13,2471
720,500,50,2399,12,2156
720,500,50,2230,12,1935
720,500,50,2449,14,2160
720,500,50,2447,15,2055
720,500,50,1996,12,1696
720,500,50,2666,12,2352
720,500,50,1985,14,1721
720,500,50,2135,13,1759
720,500,50,2320,11,2033
720,500,50,1999,10,1718
1440,500,50,2163,9,1947
1440,500,50,2093,14,1796
1440,500,50,2308,7,2105
1440,500,50,3143,11,2857
1440,500,50,2734,10,2399
1440,500,50,2418,14,2170
1440,500,50,2257,10,1981
1440,500,50,2873,11,2562
1440,500,50,2591,11,2316
1440,500,50,2137,10,1896
2880,500,50,2193,8,1870
2880,500,50,2513,13,2073
2880,500,50,2558,11,2275
2880,500,50,2239,10,1937
2880,500,50,2459,10,2274
2880,500,50,2064,12,1733
2880,500,50,1824,11,1711
2880,500,50,2327,13,2086
2880,500,50,2199,10,1936
2880,500,50,2440,11,2185
60,50,50,2446,82,238
60,50,50,2258,106,268
60,50,50,2015,114,213
60,50,50,2883,96,647
60,50,50,2159,87,129
60,50,50,2473,96,740
60,50,50,3199,100,828
60,50,50,2453,87,519
60,50,50,2522,130,497
60,50,50,2116,93,376
360,50,50,2437,52,815
360,50,50,2609,55,710
360,50,50,2320,56,758
360,50,50,2131,68,718
360,50,50,2468,59,785
360,50,50,2512,62,710
360,50,50,1936,50,629
360,50,50,2408,54,690
360,50,50,1928,55,371
360,50,50,2467,58,959
720,50,50,2243,61,870
720,50,50,2507,46,1063
720,50,50,2534,52,785
720,50,50,2427,49,1303
720,50,50,2669,55,996
720,50,50,2530,53,748
720,50,50,2415,52,1012
720,50,50,2138,42,764
720,50,50,1952,50,625
720,50,50,2253,54,998
1440,50,50,2199,43,959
1440,50,50,2694,55,1007
1440,50,50,2185,45,959
1440,50,50,2609,53,1292
1440,50,50,2132,53,690
1440,50,50,2939,55,1028
1440,50,50,2150,46,961
1440,50,50,2612,45,991
1440,50,50,2514,64,994
1440,50,50,2949,52,1124
2880,50,50,2159,50,749
2880,50,50,2584,51,965
2880,50,50,2034,44,571
2880,50,50,2460,44,934
2880,50,50,2318,49,834
2880,50,50,2107,43,876
2880,50,50,2302,49,905
2880,50,50,2729,53,894
2880,50,50,2469,46,993
2880,50,50,2648,46,1143
60,100,50,2319,83,511
60,100,50,2116,75,498
60,100,50,2330,67,677
60,100,50,2334,74,599
60,100,50,2352,94,413
60,100,50,2787,79,1153
60,100,50,2580,73,1138
60,100,50,2862,84,632
60,100,50,1969,70,522
60,100,50,2655,79,898
360,100,50,2387,46,1052
360,100,50,2911,44,1219
360,100,50,1746,39,790
360,100,50,2460,37,1158
360,100,50,1801,37,756
360,100,50,2948,40,1254
360,100,50,2961,40,1411
360,100,50,2784,42,1284
360,100,50,2613,34,1292
360,100,50,2684,47,1036
720,100,50,2384,45,1152
720,100,50,2370,38,1259
720,100,50,2370,41,1074
720,100,50,2511,36,1278
720,100,50,2532,34,1658
720,100,50,2222,30,1151
720,100,50,2253,34,1122
720,100,50,2053,41,895
720,100,50,2102,40,936
720,100,50,2534,37,1141
1440,100,50,2380,40,1216
1440,100,50,2086,34,1282
1440,100,50,1810,33,933
1440,100,50,2696,29,1598
1440,100,50,2034,37,901
1440,100,50,3097,35,1831
1440,100,50,2040,35,1119
1440,100,50,2794,35,1741
1440,100,50,2331,29,1539
1440,100,50,2808,35,1419
2880,100,50,2026,31,1021
2880,100,50,2115,35,1122
2880,100,50,2989,34,1605
2880,100,50,1899,30,1006
2880,100,50,2632,35,1407
2880,100,50,2515,31,1534
2880,100,50,2499,36,1218
2880,100,50,2115,36,1056
2880,100,50,2349,43,1039
2880,100,50,2767,35,1501
60,250,50,2536,70,1302
60,250,50,2360,61,1481
60,250,50,2421,47,1305
60,250,50,2009,56,960
60,250,50,2250,66,1231
60,250,50,2277,68,1169
60,250,50,2672,49,1808
60,250,50,2412,62,1481
60,250,50,1934,43,882
60,250,50,2476,59,1206
360,250,50,2639,25,1869
360,250,50,2388,28,1600
360,250,50,2274,24,1512
360,250,50,2698,21,1772
360,250,50,2229,22,1598
360,250,50,2654,27,1733
360,250,50,2518,22,1776
360,250,50,2037,22,1513
360,250,50,2355,24,1533
360,250,50,1857,24,1194
720,250,50,2699,21,2017
720,250,50,2719,20,2016
720,250,50,2253,20,1695
720,250,50,2320,20,1794
720,250,50,2009,20,1575
720,250,50,2041,24,1557
720,250,50,2412,22,1901
720,250,50,2635,25,1813
720,250,50,2399,27,1716
720,250,50,2697,25,1850
1440,250,50,2288,23,1705
1440,250,50,2105,18,1605
1440,250,50,2507,21,1866
1440,250,50,2569,26,1890
1440,250,50,2867,22,2161
1440,250,50,2181,22,1548
1440,250,50,2382,20,1725
1440,250,50,2192,19,1761
1440,250,50,2510,19,2039
1440,250,50,2476,21,1779
2880,250,50,2500,18,1992
2880,250,50,2304,21,1600
2880,250,50,2238,18,1718
2880,250,50,2262,22,1835
2880,250,50,2241,21,1808
2880,250,50,2106,18,1375
2880,250,50,2079,19,1674
2880,250,50,2114,18,1471
2880,250,50,1904,16,1559
2880,250,50,1876,20,1474
60,500,50,2317,31,1767
60,500,50,2411,38,1686
60,500,50,2321,37,1742
60,500,50,2586,32,2078
60,500,50,2166,38,1503
60,500,50,2914,19,2370
60,500,50,2385,23,1725
60,500,50,2233,20,1657
60,500,50,2256,24,1681
60,500,50,2134,37,1464
360,500,50,2804,16,2427
360,500,50,2592,14,2347
360,500,50,2201,10,1933
360,500,50,2175,13,1915
360,500,50,2527,14,2104
360,500,50,2729,12,2310
360,500,50,2220,14,1927
360,500,50,1903,11,1668
360,500,50,2471,13,2212
360,500,50,2639,15,2240
720,500,50,2249,11,2012
720,500,50,2568,17,2026
720,500,50,2251,15,1819
720,500,50,2554,13,2174
720,500,50,1830,12,1601
720,500,50,1959,14,1698
720,500,50,2254,12,1922
720,500,50,2451,10,2095
720,500,50,2363,9,2051
720,500,50,2065,13,1731
1440,500,50,2433,12,2125
1440,500,50,2209,8,2043
1440,500,50,2016,10,1770
1440,500,50,2293,12,2133
1440,500,50,2068,12,1773
1440,500,50,3074,14,2567
1440,500,50,2350,14,1843
1440,500,50,2218,10,2027
1440,500,50,2356,13,2060
1440,500,50,2323,10,2103
2880,500,50,2453,8,2242
2880,500,50,2109,12,1901
2880,500,50,2498,13,2284
2880,500,50,2388,11,2122
2880,500,50,2353,10,2084
2880,500,50,2631,11,2354
2880,500,50,2201,9,1885
2880,500,50,2679,13,2458
2880,500,50,2710,13,2357
2880,500,50,2200,9,2004
60,50,50,1743,85,368
60,50,50,2311,93,341
60,50,50,2473,84,506
60,50,50,1965,80,417
60,50,50,2333,91,216
60,50,50,2818,111,492
60,50,50,2246,97,301
60,50,50,2100,78,416
60,50,50,2342,99,184
60,50,50,2594,92,697
360,50,50,2455,59,488
360,50,50,2407,60,564
360,50,50,2236,57,803
360,50,50,2158,61,377
360,50,50,2556,66,641
360,50,50,2017,62,185
360,50,50,2425,57,497
360,50,50,2773,58,957
360,50,50,2333,51,727
360,50,50,1925,59,536
720,50,50,2268,63,899
720,50,50,2081,43,758
720,50,50,2529,49,1155
720,50,50,2692,57,1020
720,50,50,2382,46,1010
720,50,50,2829,47,1182
720,50,50,2441,51,1043
720,50,50,2318,48,815
720,50,50,1944,51,780
720,50,50,2411,56,714
1440,50,50,2244,49,803
1440,50,50,2311,48,1010
1440,50,50,2908,49,1175
1440,50,50,2450,43,1206
1440,50,50,2716,42,1425
1440,50,50,2382,41,1250
1440,50,50,2315,45,970
1440,50,50,1875,50,839
1440,50,50,2899,48,994
1440,50,50,2282,51,876
2880,50,50,2590,47,1286
2880,50,50,2975,48,1544
2880,50,50,2383,45,1037
2880,50,50,2482,49,997
2880,50,50,2416,44,897
2880,50,50,2607,48,1069
2880,50,50,2716,45,1268
2880,50,50,2473,46,706
2880,50,50,2396,45,949
2880,50,50,2330,50,761
60,100,50,2642,87,802
60,100,50,1545,67,365
60,100,50,2127,79,313
60,100,50,2107,76,727
60,100,50,2450,75,519
60,100,50,1970,73,539
60,100,50,2242,76,760
60,100,50,1898,69,489
60,100,50,2373,77,721
60,100,50,2073,89,446
360,100,50,2950,45,912
360,100,50,2644,33,1457
360,100,50,2133,42,933
360,100,50,2729,40,982
360,100,50,2225,38,864
360,100,50,2471,48,737
360,100,50,3157,48,1017
360,100,50,2514,39,888
360,100,50,2516,40,876
360,100,50,1884,39,747
720,100,50,2489,35,1442
720,100,50,2818,39,1644
720,100,50,1734,38,853
720,100,50,2238,48,924
720,100,50,2110,38,931
720,100,50,2768,44,1280
720,100,50,2728,40,1181
720,100,50,2547,40,1087
720,100,50,2165,35,932
720,100,50,2160,37,1150
1440,100,50,2805,32,1461
1440,100,50,2479,33,1340
1440,100,50,2605,33,1533
1440,100,50,2691,32,1661
1440,100,50,2522,37,1281
1440,100,50,2232,30,1444
1440,100,50,2771,41,1432
1440,100,50,2588,33,1473
1440,100,50,2353,36,1374
1440,100,50,2231,32,1300
2880,100,50,2239,32,1206
2880,100,50,2849,33,1603
2880,100,50,1969,28,1008
2880,100,50,1923,32,969
2880,100,50,1986,38,951
2880,100,50,2112,34,1067
2880,100,50,2221,32,1329
2880,100,50,2555,37,1426
2880,100,50,2662,46,1399
2880,100,50,2275,26,1293
60,250,50,2869,61,1613
60,250,50,2247,47,1265
60,250,50,2192,38,1346
60,250,50,2483,56,1171
60,250,50,2139,54,1300
60,250,50,2261,49,1329
60,250,50,2007,43,1092
60,250,50,2077,48,1112
60,250,50,2795,49,1583
60,250,50,2282,36,1330
360,250,50,2528,23,1784
360,250,50,2442,25,1670
360,250,50,2358,25,1528
360,250,50,2150,22,1585
360,250,50,2623,39,1595
360,250,50,2136,27,1442
360,250,50,2533,23,1818
360,250,50,2201,23,1459
360,250,50,2470,20,1908
360,250,50,2429,30,1619
720,250,50,2241,16,1886
720,250,50,2536,19,2135
720,250,50,2312,19,1571
720,250,50,2659,19,2152
720,250,50,2440,16,1990
720,250,50,3192,22,2518
720,250,50,2037,22,1511
720,250,50,2242,21,1639
720,250,50,2266,20,1620
720,250,50,2528,17,2064
1440,250,50,2113,19,1419
1440,250,50,2374,21,1822
1440,250,50,2545,17,1904
1440,250,50,2832,18,2216
1440,250,50,2603,19,2015
1440,250,50,2913,22,2109
1440,250,50,2191,21,1443
1440,250,50,2674,23,2158
1440,250,50,2261,18,1664
1440,250,50,2431,20,2084
2880,250,50,1917,18,1390
2880,250,50,2372,22,1734
2880,250,50,2465,16,1703
2880,250,50,2634,19,1991
2880,250,50,2688,15,2184
2880,250,50,1839,14,1496
2880,250,50,2381,18,2006
2880,250,50,2565,22,1926
2880,250,50,2227,21,1564
2880,250,50,2696,20,2059
60,500,50,2663,26,2061
60,500,50,2022,30,1670
60,500,50,2521,24,1915
60,500,50,2130,49,1592
60,500,50,2752,27,2259
60,500,50,2052,36,1618
60,500,50,2593,54,1797
60,500,50,2733,25,2331
60,500,50,2375,27,1933
60,500,50,2839,21,2055
360,500,50,2687,18,2210
360,500,50,2604,14,2340
360,500,50,2678,19,2219
360,500,50,2830,13,2299
360,500,50,2605,16,2304
360,500,50,2397,14,1996
360,500,50,2215,12,1993
360,500,50,2762,18,2435
360,500,50,2650,13,2171
360,500,50,2156,13,1888
720,500,50,2494,12,2094
720,500,50,2091,14,1794
720,500,50,2061,14,1759
720,500,50,2190,11,1939
720,500,50,2861,18,2378
720,500,50,2169,15,1771
720,500,50,2245,12,1990
720,500,50,1820,9,1556
720,500,50,2105,10,1773
720,500,50,2366,10,2174
1440,500,50,1944,10,1677
1440,500,50,2055,11,1587
1440,500,50,2208,9,2087
1440,500,50,2313,16,2011
1440,500,50,2273,11,1801
1440,500,50,2082,10,1730
1440,500,50,2247,10,1799
1440,500,50,1942,10,1729
1440,500,50,2094,9,1725
1440,500,50,1849,11,1658
2880,500,50,2240,12,1955
2880,500,50,2452,12,2189
2880,500,50,2429,11,2099
2880,500,50,2055,9,1831
2880,500,50,2275,10,2185
2880,500,50,2424,10,2140
2880,500,50,2273,14,1939
2880,500,50,2558,13,2184
2880,500,50,2316,12,2025
2880,500,50,2175,15,1904
